_id,stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
3913,FORfzpe1,Pvr Mall Bus Stop,Pvr Mall Bus Stop,17.429381,78.450406,PVR Mall twd Patancheruvu
3914,iiOcuMIq,Suraram Rajiv Gruha Kalpa,Suraram Rajiv Gruha Kalpa,17.55,78.439,SURARAM RAJIV Gruha Kalpa
3915,PpbFlFVq,Dommari Pochampally,Dommari Pochampally,17.58779906,78.41321111,DOMMARI Pochampally twd Medak
3916,CtHbmpn2,Dundigal X Roads,Dundigal X Roads,17.59611625,78.40336706,DUNDIGAL  X ROAD twd Medak
3917,wBgsCBEM,Gagillapur,Gagillapur,17.60639042,78.39169141,GAGILAPUR twd Medak
3918,94y4577b,Gagilla Puram Church,Gagilla Puram Church,17.613,78.389,GAGILLAPUR CHURCH  twd Narsapur
3919,301eSlUC,Prakruthi Nivas Annaram,Prakruthi Nivas Annaram,17.628,78.384,PRAKRUTHI NIVAS twd Annaram
3920,iCvP5Zgi,Annaram-Dundigal,Annaram-Dundigal,17.63588348,78.38271439,ANNARAM twd Medak
3921,rY0PHBoR,Annaram-Manakondur,Annaram-Manakondur,17.6358643,78.38287264,ANNARAM twd MGBS
3922,iFuy2E4v,Prakruthi Nivas Annaram,Prakruthi Nivas Annaram,17.62807422,78.38434794,PRAKRUTHI NIVAS twd Balanagar
3923,lPBVtwp9,Gagilla Puram Church,Gagilla Puram Church,17.61396055,78.38921607,GAGILLAPUR CHURCH twd Balanagar
3924,fL0mmYfH,Gagillapur,Gagillapur,17.60629367,78.39186743,GAGILAPUR twd Gandimaissama
3925,0eXAjXzq,Dundigal X Roads,Dundigal X Roads,17.59618749,78.4034284,DUNDIGAL  X ROAD twd Gandimaissama
3926,5JUfwKc1,Dommari Pochampally,Dommari Pochampally,17.58789783,78.41326911,DOMMARI Pochampally twd Gandimaisamma
3927,ivK5J2hy,Ambedkar Nagar-Nagaram,Ambedkar Nagar-Nagaram,17.48004462,78.61992359,AMBEDKAR Nagar twd RTC Colony
3928,RpIJwiq3,Ghatkesar,Ghatkesar,17.44347735,78.67188167,GHATKESAR twd Bogaram
3929,MUJi4Zqf,Outer Ring Road Junction Twd Nagaram,Outer Ring Road Junction Twd Nagaram,17.44326592,78.67183104,OUTER RING ROAD JUNCTION twd Nagaram
3930,01tUbAym,Ambedkar Nagar-Nagaram,Ambedkar Nagar-Nagaram,17.47984507,78.61997187,AMBEDKAR Nagar twd Rampally x road
3931,o6hwsBLj,Bokkoniguda,Bokkoniguda,17.44239464,78.69698616,BOKONIGUDA twd GHATKESAR
3932,5TnXm9ox,Nfc Nagar,Nfc Nagar,17.44123538,78.70005996,NFC NAGAR MAIN ROAD twd GHATKESAR
3933,bWzSYBEo,Nfc Nagar,Nfc Nagar,17.452401,78.706753,NFC NAGAR
3934,EPbTTRNg,Vivekananda Nagar,Vivekananda Nagar,17.45408067,78.39747459,VIVEKANANDA NAGAR twd Borabanda
3935,7e8NqBw1,Allapur Borabanda,Allapur Borabanda,17.456,78.409,ALLAPUR twd Borabanda
3936,rcOHs7BL,Quthubullapur,Quthubullapur,17.50744759,78.45872819,QUTHBULLAPUR VILLAGE twd Cintal
3937,57VfMweB,Mile Stone,Mile Stone,17.41107895,78.33108461,FAMILY Dhaba twd Gachibowli
3938,54aomdtX,Kakatiya Colony-Chengicherla,Kakatiya Colony-Chengicherla,17.43954395,78.60815135,KAKATIYA COLONY twd FCI
3939,zfYfB0sO,Gajula Ramaram,Gajula Ramaram,17.51091,78.4474,GAJULARAMARAM X ROAD twd Gajula ramaram
3940,BcMylTQs,Hal Colony,Hal Colony,17.52058996,78.43179883,HAL COLONY twd Bachupally
3941,DoNmGoId,Srinivas Nagar-Jeedimetla,Srinivas Nagar-Jeedimetla,17.5162058,78.43855266,SRI NIWAS Nagar twd shapur
3942,BqwLkfab,Sri Ram Nagar-Jeedimetla,Sri Ram Nagar-Jeedimetla,17.51293178,78.4319973,SRIRAM NAGAR twd Rodamestri Nagar
3943,Wei439yS,Sriniwasa Colony Hyd Bus Stop,Sriniwasa Colony Hyd Bus Stop,17.5112781,78.42424301,SRINIVAS NAGAR
3944,s9QIgpfI,Jagadgiri Gutta,Jagadgiri Gutta,17.50131989,78.42929363,JAGATHGIRI GUTTA twd IDPL
3945,OM1AQGhB,Cheeryal X Road,Cheeryal X Road,17.507,78.628,CHEERYAL X ROAD twd Keesara
3946,seILkUNn,Kundanpally X Roads,Kundanpally X Roads,17.51125892,78.63770127,KUNDANPALLY X ROAD twd Keesara
3947,gA2HH55p,Kundanpally,Kundanpally,17.499,78.638,KUNDANPALLY twd Keesara
3948,2UCMuYtz,Godumakunta,Godumakunta,17.49000016,78.64709839,GODUMAKUNTA twd Keesara
3949,gMWqCqd2,Uk College,Uk College,17.48432213,78.65052223,U K COLLEGE twd Keesara
3950,v2Tf94sk,Rampally Dayara,Rampally Dayara,17.50077121,78.65891755,RAMPALLY DAYARA twd Keesara
3951,Nkb9WAXH,Keesara Daira,Keesara Daira,17.50697693,78.66122961,KEESARA DAYARA  twd Keesara
3952,I5J5wP2S,Keesara Village,Keesara Village,17.5250353,78.66726458,KEESARA VILLAGE twd Gutta
3953,BhKF7d4s,Keesara X Roads,Keesara X Roads,17.53919426,78.67256999,KEESARA KAMAN twd Ankireddypally
3954,So1oBwMw,Keesaragutta,Keesaragutta,17.53126594,78.68875972,KEESARAGUTTA
3955,DgQ93yDv,Keesara X Roads,Keesara X Roads,17.539,78.673,KEESARA KAMAN twd ECIL
3956,mHI0MgiY,Keesara Village,Keesara Village,17.52448283,78.667624,KEESARA VILLAGE twd ECIL
3957,p8dJBhHN,Keesara Daira,Keesara Daira,17.50665462,78.6613369,KEESARA DAYARA twd Godumakunta
3958,k0o05X3H,Rampally Dayara,Rampally Dayara,17.50057175,78.65885317,RAMPALLY DAYARA twd Godumakunta
3959,eSgR5DbE,Uk College,Uk College,17.48455749,78.6503613,U K COLLEGE twd Kundanpally
3960,zqiJ0ADI,Godumakunta,Godumakunta,17.49001806,78.64706619,GODUMAKUNTA twd Kundanpally
3961,6sLptaiS,Kundanpally,Kundanpally,17.49906239,78.63776565,KUNDANPALLY twd Kushaiguda
3962,uGiTEx2Y,Kundanpally X Roads,Kundanpally X Roads,17.51108242,78.63784611,KUNDANPALLY X ROAD twd ECIL
3963,9bBqvItR,Srl Colony,Srl Colony,17.51348428,78.64377379,SRL Colony twd Ankireddypally
3964,u8KX5asa,Mile Stone,Mile Stone,17.51677113,78.64885122,KM STONE twd Ankireddypally
3965,YXRAlMLN,Keesara Police Station,Keesara Police Station,17.523,78.659,M.R.O OFFICE POLICE STATION twd AnkireddyPally
3966,N7KlFn4s,Bogaram,Bogaram,17.50674415,78.68698552,BOGARAM
3967,ZsZ2SGPs,Mile Stone,Mile Stone,17.61005426,78.4126532,DUNDIGAL TANKBUND twd Nagulur
3968,iGGiZNTl,Nagulur,Nagulur,17.62255007,78.42627881,NAGULURU
3969,eeJjdBY4,Mile Stone,Mile Stone,17.6100287,78.41273903,DUNDIGAL TANKBUND twd Dundigal
3970,97QJ1Fbc,Mile Stone,Mile Stone,17.59524632,78.40143099,DUNDIGAL THANDA
3971,7JkFPrga,Saregudam,Saregudam,17.58631803,78.40839922,SAREGUDAM
3972,pBBJ9iXH,Double Bedroom,Double Bedroom,17.5784,78.4309,GANDIMAISAMMA Double Bed Room
3973,eEGah1ED,Subash Nagar Auto Stand,Subash Nagar Auto Stand,17.51489367,78.45565438,AUTOSTAND twd Shapur nagar
3974,rs25Q71W,Fathe Nagar,Fathe Nagar,17.45893574,78.44992787,FATHENAGAR twd Balkampet
3975,R6XFtRKP,Sanath Nagar Bus Station,Sanath Nagar Bus Station,17.45517854,78.45009092,SANATHNAGAR twd Balkampet
3976,gqJfT8xH,Balkampet,Balkampet,17.4475686,78.44939811,BALKAMPET TEMPLE
3977,cFthc4qx,Sbi-Bank,Sbi-Bank,17.44262237,78.44858274,SBI twd Greenlands
3978,E1EICTDa,Yashodha Hospital-Somajiguda,Yashodha Hospital-Somajiguda,17.42467226,78.45747159,YASHODA HOSPITAL twd Khairatabad
3979,EFRnStUc,Villameeri College,Villameeri College,17.42259829,78.46249626,VILLAMERY COLLEGE twd Khairatabad
3980,q9h5qi72,Raj Bhavan,Raj Bhavan,17.42024363,78.46229284,RAJBHAVAN twd Khairatabad
3981,EPkRJ4p0,Govt School Bahadurpally,Govt School Bahadurpally,17.56,78.441,GOVERNMENT SCHOOL twd Indiramma Colony
3982,eu8dk5sa,Indiramma Colony Bahadurpalle,Indiramma Colony Bahadurpalle,17.569,78.443,INDIRAMMA Colony
3983,DVEzttkz,Afa Building Twd Shopping Complex,Afa Building Twd Shopping Complex,17.64782537,78.3949398,AFA BUILDING twd Shopping complex
3984,mWAGUWOr,Air Force Academy Shopping Mall,Air Force Academy Shopping Mall,17.652053,78.39603424,ANNARAM AFA SHOPPING COMPLEX
3985,rf4S2v3e,Bollaram X Road,Bollaram X Road,17.53582118,78.35405733,BOLARAM INDUSTRY AREA twd IDA
3986,FNZT9Lpc,Bolaram Village Bus Stop,Bolaram Village Bus Stop,17.55326004,78.35032937,GANDHI STATUE twd Miyapur
3987,WtQdjdtc,Bollaram Busstand,Bollaram Busstand,17.55723248,78.3484247,BOLARAM twd Sulthanpur
3988,4HzzBIo0,Bollaram Bazar,Bollaram Bazar,17.54924597,78.34902685,BOLARAM VILLAGE ROAD twd Mallampet
3989,SM3JD5NY,Bollaram X Road,Bollaram X Road,17.53595386,78.35416227,BOLARAM INDUSTRY AREA twd Miyapur
3990,Cn7zdBff,Gaddapotharam,Gaddapotharam,17.60169051,78.37147276,GADDAPOTHARAM twd Jinnaram
3991,U8HN0OKx,Darga,Darga,17.6362624,78.33921308,DARGA TWD JINNARAM
3992,0S0IrGWg,Vailal-Jinnaram,Vailal-Jinnaram,17.621,78.352,VAILAL twd Secunderabad
3993,une0exw6,Chowdariguda,Chowdariguda,17.25105433,78.33859959,CHOWDARIGUDA TWD JINNARAM
3994,fOCBISZQ,Laxmipathigudem-Jinnaram,Laxmipathigudem-Jinnaram,17.61951312,78.33188117,LAXMIPATHIGUDEM twd Shivanagar
3995,CML2zLVE,Nalthur,Nalthur,17.59878816,78.32589079,NALTHUR twd Jinnram
3996,EizYYfaa,Kodakanchi X Road-Jinnaram,Kodakanchi X Road-Jinnaram,17.61822222,78.32072318,KODAKANCHI X ROAD twd Bonthapally
3997,SqRTasgM,Jinnaram-Medak,Jinnaram-Medak,17.63278791,78.33023161,JINNARAM Twd Shivanagar
3998,MmUX9a9e,Ootla Village,Ootla Village,17.63201712,78.3082809,OOTLA VILLAGE twd Jinnaram
3999,x38Oyzfu,Mile Stone,Mile Stone,17.63502147,78.30046994,DADIGUDEM twd Solakpally
4000,8YthiUi0,Solakpalle-Jinnaram,Solakpalle-Jinnaram,17.64008058,78.28195721,SOLAKPALLE twd Patancheru
4001,cnEnX6u6,Rallakatva,Rallakatva,17.63053078,78.28029692,RALLAKATVA twd Patancheru
4002,S00krHNH,Shivanagar-Jinnaram,Shivanagar-Jinnaram,17.6119154,78.2735002,SHIVANAGAR twd Narsapur
4003,eMJfM9sa,Shivanagar-Jinnaram,Shivanagar-Jinnaram,17.61204834,78.27385962,SHIVANAGAR twd Patancheru
4004,OuqKjq5E,Rallakatva,Rallakatva,17.63031862,78.2802406,RALLAKATVA twd Narsapur
4005,K7FihUbE,Solakpalle-Jinnaram,Solakpalle-Jinnaram,17.63989143,78.28179359,SOLAKPALLE twd Narsapur
4006,XOS8BMy9,Jinnaram-Medak,Jinnaram-Medak,17.632,78.332,JINNARAM
4007,QyWBMaqj,Kodakanchi X Road-Jinnaram,Kodakanchi X Road-Jinnaram,17.61809947,78.32074195,KODAKANCHI X ROAD twd Secunderabad
4008,lUNrtFm6,Nalthur,Nalthur,17.59874214,78.32594979,NALTHUR  twd Secundrabad
4009,zHbpWi80,Laxmipathigudem-Jinnaram,Laxmipathigudem-Jinnaram,17.61953357,78.33183825,LAXMIPATHIGUDEM twd Secunderabad
4010,BsTrBUjk,Vavilala,Vavilala,17.62181942,78.35332325,VAVILALA TWD JINNARAM
4011,MqsccDPq,Gaddapotharam,Gaddapotharam,17.60174836,78.37152586,GADDAPOTHARAM twd Secunderabad
4012,Ilw9IWnd,Ameenpur Malakpet Bus Stop,Ameenpur Malakpet Bus Stop,17.55462469,78.34861513,AMEENPUR Mallampet twd Bachupally
4013,Yw0VbA3G,Santhosh Theatre,Santhosh Theatre,17.55145106,78.35076492,SANTOSH Theatre twd MIyapur
4014,dnAr2kQZ,Shapur Nagar X Roads,Shapur Nagar X Roads,17.51143285,78.44813347,SHAPUR NAGAR X ROAD twd Shuchitra
4015,cL6i8GPk,Sri Krishna Nagar Colony,Sri Krishna Nagar Colony,17.542,78.421,SRI KRISHANA Nagar
4016,JtCrLUEn,Suraram Village,Suraram Village,17.54799701,78.42705131,SURARAM Village
4017,HoGUhPo3,Vishwa Karma Colony,Vishwa Karma Colony,17.55,78.423,VISHWA KARMA Colony
4018,1jXCYCo0,Bahadur Pally Double Bed Room,Bahadur Pally Double Bed Room,17.55661075,78.44089352,BAHADURPALLY DOBULBEDROOMS
4019,CXzgLfcd,Ootla X Road,Ootla X Road,17.63135471,78.3197176,OOTLA X RAOD twd Jinnaram
4020,BDzzTdzi,Jinnaram-Medak,Jinnaram-Medak,17.63286204,78.33004117,JINNARAM twd Secunderabad Stationn
4021,0m2hTWv3,Ootla X Road,Ootla X Road,17.63059724,78.32005798,OOTLA X ROAD twd Patancheru
4022,nMcnr829,Quthubullapur X Road,Quthubullapur X Road,17.50765223,78.45984936,QUTHUBULLAPUR X ROAD twd Shapur
4023,OCwTJcep,Kardanur,Kardanur,17.515,78.231,KARTHANOOR twd Shankerpally
4024,QF3qS7cJ,Ghanpur X Road,Ghanpur X Road,17.51139704,78.22103083,GHANPUR X Road twd Shankerpally
4025,0vtd1yqH,Nandigam Patancheru,Nandigam Patancheru,17.50462644,78.20053071,NANDIGAMA  twd Shankerpally
4026,JIImIqE3,Rami Reddy College,Rami Reddy College,17.49718225,78.190687,RAMIREDDY COLLEGE twd Shankerpally
4027,JxM9ofIk,Bhanoor,Bhanoor,17.49,78.179,BHANOOR twd Shankerpally
4028,u6kmkguW,Lahari Resorts Patancheru,Lahari Resorts Patancheru,17.494,78.186,LAHARI Resorts twd Shankerpally
4029,KWZbzsHF,Bdl Factory,Bdl Factory,17.47075795,78.1627357,BDL FACTORY twd Shankerpally
4030,vaER22Ew,Bdl Factory,Bdl Factory,17.47085224,78.16262841,BDL FACTORY twd Patancheru
4031,FqFA9kjC,Bhanoor,Bhanoor,17.48984795,78.17833543,BHANOOR twd Patancheru
4032,4PDv59wM,Lahari Resorts Patancheru,Lahari Resorts Patancheru,17.494335,78.18579197,LAHARI RESORTS twd Patancheru
4033,2cAPj1OO,Rami Reddy College,Rami Reddy College,17.49746614,78.1908828,RAMIREDDY COLLEGE twd Patancheru
4034,88jwfM5b,Nandigam Patancheru,Nandigam Patancheru,17.50462486,78.20040733,NANDIGAMA  twd Patancheru
4035,koonRHFA,Kardanur,Kardanur,17.51479391,78.2304132,KARDANUR twd Patancheru
4036,VilswqSg,Pati X Roads,Pati X Roads,17.5242373,78.24789584,PATI X ROAD twd Patancheru
4037,zy5C9xY7,Yellamma Temple-Patancheru,Yellamma Temple-Patancheru,17.52604559,78.25077921,YELLAMMA TEMPLE twd Patancheru
4038,AZAndWqE,Sangareddy X Roads,Sangareddy X Roads,17.48019817,78.13570976,SANGAREDDY X ROAD twd Odf
4039,MzVCQeDG,Tower,Tower,17.48973858,78.13372224,TOWER twd ODF
4040,R7vIlpCe,Odf Eddimailaram,Odf Eddimailaram,17.505,78.147,ODF Bus Stop
4041,TxBgcR5q,Kendriya Vidyalaya,Kendriya Vidyalaya,17.493,78.143,CENTRALSCHOOL twd Ordinance Factory
4042,pxGeuwl0,Tower,Tower,17.4897492,78.13375758,TOWER twd Shankarpally
4043,qrIN8KT2,Narsapur Bs,Narsapur Bs,17.74025997,78.28190256,NARSAPUR Bus Station
4044,RrUhd8lR,Chakirimetlu,Chakirimetlu,17.75179295,78.33048105,CHAKIRIMETLU twd GAJWEL
4045,tdEFdkhl,Chinna Gottimukkala,Chinna Gottimukkala,17.75861844,78.35354805,CHINNA GOTTIMUKKALA Twd Gajwel
4046,jWJeahHV,Chennapur-Shivampet,Chennapur-Shivampet,17.75729015,78.37085366,CHENNAPUR twd Narsapur
4047,2tEdx1m9,Pedda Gottimukkala,Pedda Gottimukkala,17.755,78.381,PEDDA Gottimukkula
4048,I54B5iEi,Gomaram-Shivampet,Gomaram-Shivampet,17.749,78.395,GOMARAM
4049,Aqt2cxKT,Lachireddyguda,Lachireddyguda,17.73165726,78.39345932,LACHIREDDYGUDEM twd Narsapur
4050,UlDkJ1x6,Nawabpet-Shivampet,Nawabpet-Shivampet,17.72282259,78.39374363,NAWABPET twd Medchal
4051,yLtjpFr1,Antharam X Road-Jinnaram,Antharam X Road-Jinnaram,17.69934013,78.39328096,ANANTHARAM X Road twd Gomaram
4052,SlnHwZMc,Gummadidala,Gummadidala,17.68342663,78.36929798,GUMMADIDALA twd Medak
4053,mqy4NLbu,Gummadidala Toll,Gummadidala Toll,17.673161,78.37148398,GUMMADIDALA TOLLGATE twd Medak
4054,xVswe8ku,Bonthapally Kaman,Bonthapally Kaman,17.66191853,78.37337493,BONTHAPALLY KAMAN twd Balanagar
4055,w7i01QeQ,Domadugu,Domadugu,17.65470657,78.37327302,DOMADUGU twd MGBS
4056,eTwBvAm4,Domadugu,Domadugu,17.65920571,78.37356378,DOMADUGU twd Medak
4057,HxC0hvBk,Bonthapally Kaman,Bonthapally Kaman,17.66240919,78.37301016,BONTHAPALLY KAMAN twd Gummadidala
4058,ZCslTRgz,Gummadidalla,Gummadidalla,17.68329885,78.36951256,GUMMADIDALA  twd JBS
4059,FfkFLtzq,Mambapur-Jinnaram,Mambapur-Jinnaram,17.69567195,78.35551682,MAMBAPUR GT twd MGBS
4060,qZreD3rn,Nallavelly Gate-Narsapur,Nallavelly Gate-Narsapur,17.70306728,78.34381677,NALLAVALLY GT twd Medak
4061,mtpsB2nz,Mile Stone,Mile Stone,17.72218386,78.35810779,NALLAVALLY VILLAGE twd Gummadidala
4062,Hae3Rntx,Kothapally,Kothapally,17.78379906,78.33391722,KOTHAPALLY TWD NARSAPUR
4063,zY32ZPs8,Mile Stone,Mile Stone,17.72213787,78.35790395,NALLAVALLY VILLAGE twd Kothapally
4064,orO1ggWf,Mambapur-Jinnaram,Mambapur-Jinnaram,17.68926878,78.35350958,MAMBAPUR
4065,b1rcl49a,Jagadgiri Gutta,Jagadgiri Gutta,17.5012828,78.42924267,JAGADGIRI GUTTA twd Srinivas Nagar
4066,Xm1KvJRc,Kamaan Hyd Bus Stop,Kamaan Hyd Bus Stop,17.49494096,78.43211532,KAMAAN Bus Stop twd IDPL
4067,m50MFoV4,Ranga Reddy Nagar Bus Stop,Ranga Reddy Nagar Bus Stop,17.49423523,78.43379471,RANGA REDDY NAGAR twd IDPL
4068,5iJiNtf5,Chenna Reddy Nagar Industrial Area,Chenna Reddy Nagar Industrial Area,17.4904568,78.44197176,CHENNA REDDY NAGAR INDUSTRIAL AREA twd Bal nagar
4069,htdHXzXi,Resala Bazar Water Tank,Resala Bazar Water Tank,17.52708018,78.52288261,WATER Tank twd Kowkur
4070,FvjlANBq,Kowkoor,Kowkoor,17.52570669,78.53317692,KOWKUR twd Secunderabad
4071,xRWGNAWo,Edunagulapally,Edunagulapally,17.46272378,78.23821306,NAGULAPALLY twd Patancheruvu
4072,PGaDzVp6,Venkata Sai Nagar,Venkata Sai Nagar,17.42618085,78.59627455,VENKAT Sai Nagar twd Boduppal
4073,0fPj6g9P,Bangaru Maisamma Temple,Bangaru Maisamma Temple,17.42075803,78.58543038,BANGARU MAISAMMA twd Uppal
4074,GiNc36mI,Km Stone Twd Hema Nagar,Km Stone Twd Hema Nagar,17.41949123,78.57425094,KM Stone twd Hema Nagar
4075,KfQm26eU,Indra Nagar-Boduppal,Indra Nagar-Boduppal,17.42168477,78.58238775,INDIRANAGAR X  RAOD twd Ccmb colony
4076,z5ginEKI,Km Stone Twd Boduppal,Km Stone Twd Boduppal,17.41951938,78.57426706,KM Stone twd Boduppal
4077,VDNTLi3Y,Bangaru Maisamma Temple,Bangaru Maisamma Temple,17.42074427,78.58537674,BANGARU MAISAMMA twd Chengicherla
4078,ZlwvshVE,Venkata Sai Nagar,Venkata Sai Nagar,17.42612199,78.59615117,VENKAT Sai Nagar twd Chengicherla
4079,m1QjPpBS,Thumukunta,Thumukunta,17.5645755,78.55171434,THUMKUNTA twd Yamjal
4080,6iDo05DY,Pothaipally,Pothaipally,17.56737206,78.53940502,POTHAIPALLY twd Yamzal
4081,QApowssM,Devar Yamjal,Devar Yamjal,17.56749891,78.52327822,DEVARAYAMZAL twd Pudur
4082,YB1phrrY,Devar Yamjal,Devar Yamjal,17.56373739,78.52173463,DEVARAYAMJAL VILLAGE
4083,Qk6D0ONP,Mallareddy Nagar,Mallareddy Nagar,17.52899907,78.53304148,MALLAREDDY NAGAR twd Rajiv Gruha Kalpa
4084,TLX8xcBZ,Samala Convention,Samala Convention,17.53313284,78.53605628,SAMALA CONVENTION twd RGK
4085,3xoK4GSI,Mile Stone,Mile Stone,17.53562651,78.53674024,BHARATHNAGAR twd RGK
4086,SNoldU9h,Mile Stone,Mile Stone,17.53661626,78.53738934,1 ST BLOCK twd RGK
4087,BRdDbq3i,Rajeev Gruha Kalpa Kowkoor,Rajeev Gruha Kalpa Kowkoor,17.53718084,78.53734306,RAJIVGRUHA KALPA twd Kowkoor
4088,WAHEsLq9,Rajeev Gruha Kalpa Kowkoor,Rajeev Gruha Kalpa Kowkoor,17.537849,78.53651777,RAJIV GRUHAKALPA
4089,oBOCxkSO,Ntpc Annojiguda,Ntpc Annojiguda,17.43584634,78.66130739,NTPC ANNOJIGUDA twd Nagireddypally
4090,RYKO6cdw,Nfc X Roads,Nfc X Roads,17.45494037,78.70080829,NFC NAGAR X ROAD twd Nagireddypally
4091,RB3kE4wr,Ankushapur X Roads,Ankushapur X Roads,17.45829752,78.72091411,ANKUSHAPUR X Road twd Nagireddypally N
4092,KHfqph1w,Aushapur Gatkesar,Aushapur Gatkesar,17.46175705,78.73556432,AUSHAPUR twd Pochampally
4093,XnXndB4w,Ms-Capol Twd Bibinagar,Ms-Capol Twd Bibinagar,17.46379326,78.74312282,MS-CAPOL twd Bibinagar
4094,obRprhAV,Capol,Capol,17.468,78.751,CAPOL twd Bibinagar
4095,GljzOO1H,Kondamadugu X Road,Kondamadugu X Road,17.46873765,78.76124717,KONDAMADGU twd Yadagirigutta
4096,CaH39nw4,Ms-Kondamadugu Twd Kondamadugu,Ms-Kondamadugu Twd Kondamadugu,17.47870916,78.76643389,MS-KONDAMADUGU twd Kondamadugu
4097,Cg3PbCpk,Kondamadugu,Kondamadugu,17.48882467,78.76792528,KONDAMADGU twd  Fakeerguda
4098,KavxJpeF,Mahadevpur Village,Mahadevpur Village,17.48867894,78.75432104,MAHADEVPUR Village
4099,PmwYq4Wt,Mile Stone,Mile Stone,17.49301786,78.76827429,KONDAMADUGU TWD MAILARAM
4100,hEkLTAde,Ms1-Nagineni Palle Twd Mailaram,Ms1-Nagineni Palle Twd Mailaram,17.50285087,78.76660019,MS1-NAGINENI PALLE twd Mailaram
4101,gegrY43g,Ms2-Nagineni Palle Twd Mailaram,Ms2-Nagineni Palle Twd Mailaram,17.51785309,78.76716614,MS2-NAGINENI PALLE twd Mailaram
4102,3iYOPRhg,Nageneni-Palli,Nageneni-Palli,17.52610444,78.77364099,NAGINENI PALLI twd Fakeerguda
4103,jXAGbhf5,Ms-Mallaram Tanda Twd Medipalle,Ms-Mallaram Tanda Twd Medipalle,17.53573135,78.78604084,MS-MALLARAM TANDA twd Medipalle
4104,aoElIBbh,Mailaram-Bommalaramaram,Mailaram-Bommalaramaram,17.54533732,78.79795791,MAILARAM-GTS twd Fakeerguda
4105,HgAuiK9n,Medi Palle-Bhongir,Medi Palle-Bhongir,17.53645771,78.82394852,MEDIPALLI-GTS twd Fakeerguda
4106,Pydp7HH5,Ms-Fakeerguda-Gts Twd Tajpur,Ms-Fakeerguda-Gts Twd Tajpur,17.5343031,78.82153971,MS-FAKEERGUDA-GTS twd Tajpur
4107,lGGrwQB5,Fakeerguda,Fakeerguda,17.53098922,78.81648402,FAKEERGUDA
4108,1hd5G1t9,Ms-Fakeerguda-Gts Twd Medipalle,Ms-Fakeerguda-Gts Twd Medipalle,17.53415459,78.82142455,MS-FAKEERGUDA-GTS twd Medipalle
4109,Xu3W940W,Medi Palle-Bhongir,Medi Palle-Bhongir,17.53629648,78.82399413,MEDIPALLI-GTS twd Ghatkesar
4110,GEzWV4K0,Mailaram-Bommalaramaram,Mailaram-Bommalaramaram,17.54529894,78.79787743,MAILARAM-GTS twd Ghatkesar
4111,Py51A8l6,Ms-Mallaram Tanda Twd Kondamadugu,Ms-Mallaram Tanda Twd Kondamadugu,17.53585922,78.78622055,MS-MALLARAM TANDA twd Kondamadugu
4112,xZkMhvzK,Nageneni-Palli,Nageneni-Palli,17.52602385,78.77365574,NAGINENI PALLI twd Ghatkesar
4113,BjQkBBgO,Ms1-Nagineni Palle Twd Ghatkesar,Ms1-Nagineni Palle Twd Ghatkesar,17.51793366,78.76717016,MS1-NAGINENI PALLE twd Ghatkesar
4114,KDp7IFib,Ms2-Nagineni Palle Twd Ghatkesar,Ms2-Nagineni Palle Twd Ghatkesar,17.50299668,78.76673698,MS2-NAGINENI PALLE twd Ghatkesar
4115,oNwCtNs0,Kondamadugu,Kondamadugu,17.4888042,78.76795202,KONDAMADGU twd Ghatkesar
4116,j0GE46YE,Ms-Kondamadugu Twd Mettu,Ms-Kondamadugu Twd Mettu,17.47874306,78.76649022,MS-KONDAMADUGU twd Mettu
4117,YRrp9jTD,Kondamadugu,Kondamadugu,17.46850099,78.76120627,KONDAMADGU twd  JBS
4118,9G6Ds41O,Capol,Capol,17.46758966,78.75087307,CAPOL twd Secunderabad
4119,mRkwV9uB,Ms-Capol Twd Secunderabad,Ms-Capol Twd Secunderabad,17.46385467,78.74345541,MS-CAPOL twd Secunderabad
4120,reEXiekD,Aushapur Gatkesar,Aushapur Gatkesar,17.46129097,78.7357226,AUSHAPUR twd Uppal
4121,rzhq32PC,Spr Hills,Spr Hills,17.459,78.725,SRI CHAITANYA COLLEGE twd Uppal
4122,HAvuwEXU,Ankushapur X Roads,Ankushapur X Roads,17.458,78.721,ANKUSHAPUR X ROAD twd Secunderabad
4123,cR3uQ1GQ,Nfc X Roads,Nfc X Roads,17.45460582,78.7025544,NFC Nagar twd JBS
4124,QAgKG12k,Ntpc Annojiguda,Ntpc Annojiguda,17.43632614,78.66288587,NTPC Annojiguda twd Uppal
4125,Q5n3y388,Kakatiya Colony-Chengicherla,Kakatiya Colony-Chengicherla,17.4550742,78.61233293,HPCL X Rd Twd Cherlapally
4126,ueCYcpUC,Akshaya Solar,Akshaya Solar,17.45495828,78.61228332,HPCL X ROAD twd Chengicherla
4127,y8hdwZwM,Bokkoniguda,Bokkoniguda,17.44245603,78.69694857,BOKONIGUDA twd EDULABAD
4128,kwCO34zr,Nfc Nagar,Nfc Nagar,17.44128471,78.70000563,NFC NAGAR MAIN ROAD twd EDULABAD
4129,HDQGYASB,Thokatta,Thokatta,17.46072295,78.47558857,THOKATTA twd Patancheruvu
4130,Ah51eAAC,Basuregadi,Basuregadi,17.58991675,78.45081702,BASURAGADI twd Gandimaisamma
4131,qN188Sfg,Gnanapur,Gnanapur,17.601657,78.45258,GNANAPUR twd Basuragadi
